Price,Area,Bedrooms,Toilets,Published At,Loại tin,Status,Developer,Street,District,Suggested Price,Million/m2,District Price,Street Price
28.0,225.0,12,12,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Não,quận 2,120.7,124.44,13.395,38.0
13.5,70.0,4,4,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Não,thủ đức,120.7,192.86,6.6,13.5
4.05,54.0,2,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Phú,quận 5,137.9,75.0,12.425,3.67
3.29,90.0,4,4,2024-10-21,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Phú,quận 5,137.9,36.56,12.425,3.67
24.0,216.0,8,8,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Cơ,tân phú,90.7,111.11,7.4,24.0
8.8,50.0,3,3,2024-10-25,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Trần Quang Diệu,quận 3,162.0,176.0,15.5,4.2
6.0,36.0,3,3,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Diệu,quận 3,162.0,166.67,15.5,4.2
4.15,56.0,3,3,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Diệu,quận 3,162.0,74.11,15.5,4.2
10.99,65.0,4,5,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Diệu,quận 3,162.0,169.08,15.5,4.2
2.4,48.0,2,2,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Diệu,quận 3,162.0,50.0,15.5,4.2
3.32,43.0,3,2,2024-10-21,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Diệu,quận 3,162.0,77.21,15.5,4.2
4.2,80.0,4,4,2024-10-20,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Diệu,quận 3,162.0,52.5,15.5,4.2
41.0,74.0,2,2,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Khải,quận 1,175.7,554.05,24.0,40.0
26.9,60.0,6,6,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Khải,quận 1,175.7,448.33,24.0,40.0
50.0,150.0,8,8,2024-10-24,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Trần Quang Khải,quận 1,175.7,333.33,24.0,40.0
6.9,105.0,2,2,2024-10-20,Tin thường,Đã bàn giao,Công ty Địa ốc Fico,Trần Quang Khải,quận 1,175.7,65.71,24.0,40.0
60.0,168.0,5,5,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Khải,quận 1,175.7,357.14,24.0,40.0
48.0,110.0,4,5,2024-10-23,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Trần Quang Khải,quận 1,175.7,436.36,24.0,40.0
7.2,122.0,3,2,2024-10-18,Tin thường,Đã bàn giao,Công ty Địa ốc Fico,Trần Quang Khải,quận 1,175.7,59.02,24.0,40.0
59.5,180.0,6,6,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Khải,quận 1,175.7,330.56,24.0,40.0
7.7,120.0,3,2,2024-10-28,Tin thường,Đã bàn giao,Công ty Địa ốc Fico,Trần Quang Khải,quận 1,175.7,64.17,24.0,40.0
40.0,102.0,3,3,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Khải,quận 1,175.7,392.16,24.0,40.0
21.9,66.0,1,1,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Khải,quận 1,175.7,331.82,24.0,40.0
55.0,102.0,3,3,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Khải,quận 1,175.7,539.22,24.0,40.0
55.0,102.0,3,3,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Khải,quận 1,175.7,539.22,24.0,40.0
36.0,89.0,3,3,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Khải,quận 1,175.7,404.49,24.0,40.0
35.0,119.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Khải,quận 1,175.7,294.12,24.0,40.0
6.8,102.0,2,2,2024-10-23,Tin thường,Đã bàn giao,Công ty Địa ốc Fico,Trần Quang Khải,quận 1,175.7,66.67,24.0,40.0
55.0,127.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Khải,quận 1,175.7,433.07,24.0,40.0
0.89,120.0,4,4,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quang Đạo,cần giờ,12.2,7.42,2.5,0.89
10.5,49.0,6,5,2024-10-21,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quý,quận 11,121.0,214.29,6.95,10.5
30.0,70.0,3,3,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quý Khoách,quận 1,151.7,428.57,24.0,30.0
30.0,99.0,2,2,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quý Khoách,quận 1,151.7,303.03,24.0,30.0
34.0,147.6,7,7,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quý Khoách,quận 1,151.7,230.35,24.0,30.0
17.5,61.6,5,5,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quý Khoách,quận 1,151.7,284.09,24.0,30.0
54.0,225.0,4,4,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quốc Hoàn,tân bình,161.8,240.0,10.25,54.0
3.5,100.0,4,4,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quốc Hoàn,tân bình,161.8,35.0,10.25,54.0
75.0,150.0,4,4,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quốc Hoàn,tân bình,161.8,500.0,10.25,54.0
23.5,80.0,5,5,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quốc Thảo,quận 3,210.6,293.75,15.5,24.0
4.2,69.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quốc Thảo,quận 3,210.6,60.87,15.5,24.0
3.1,64.0,4,5,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quốc Thảo,quận 3,210.6,48.44,15.5,24.0
25.0,85.4,4,4,2024-10-22,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quốc Thảo,quận 3,210.6,292.74,15.5,24.0
24.9,80.0,4,4,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quốc Thảo,quận 3,210.6,311.25,15.5,24.0
23.0,80.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quốc Thảo,quận 3,210.6,287.5,15.5,24.0
24.0,80.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quốc Thảo,quận 3,210.6,300.0,15.5,24.0
24.0,90.0,5,5,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quốc Thảo,quận 3,210.6,266.67,15.5,24.0
26.0,80.0,4,4,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quốc Thảo,quận 3,210.6,325.0,15.5,24.0
2.88,36.0,3,3,2024-10-22,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quốc Toản,quận 3,194.4,80.0,15.5,13.275
34.9,122.0,9,4,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quốc Toản,quận 3,194.4,286.07,15.5,13.275
4.55,48.0,4,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quốc Toản,quận 3,194.4,94.79,15.5,13.275
22.0,52.0,2,2,2024-10-08,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Quốc Toản,quận 3,194.4,423.08,15.5,13.275
14.0,176.0,4,4,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thanh Mại,bình tân,39.0,79.55,5.225,8.225
2.45,40.0,2,2,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thanh Mại,bình tân,39.0,61.25,5.225,8.225
22.0,82.5,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thiện Chánh,quận 10,133.9,266.67,16.5,22.5
22.5,82.5,4,4,2024-10-24,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Trần Thiện Chánh,quận 10,133.9,272.73,16.5,22.5
23.0,85.0,4,4,2024-10-22,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thiện Chánh,quận 10,133.9,270.59,16.5,22.5
5.5,64.0,3,3,2024-10-26,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Trần Thái Tông,tân bình,75.8,85.94,10.25,5.75
6.0,74.0,4,5,2024-10-19,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thái Tông,tân bình,75.8,81.08,10.25,5.75
7.5,81.0,5,3,2024-10-18,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thái Tông,tân bình,75.8,92.59,10.25,5.75
5.5,64.0,3,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thái Tông,tân bình,75.8,85.94,10.25,5.75
2.29,46.5,4,3,2024-10-20,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Trần Thị Cờ,quận 12,26.5,49.25,4.75,6.4
6.4,67.0,5,5,2024-10-20,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thị Cờ,quận 12,26.5,95.52,4.75,6.4
7.7,113.0,4,4,2024-10-22,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thị Cờ,quận 12,26.5,68.14,4.75,6.4
7.7,113.0,1,1,2024-10-22,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thị Cờ,quận 12,26.5,68.14,4.75,6.4
2.2,46.5,4,3,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thị Cờ,quận 12,26.5,47.31,4.75,6.4
7.9,88.0,1,1,2024-10-19,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thị Cờ,quận 12,26.5,89.77,4.75,6.4
5.5,65.0,3,3,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thị Cờ,quận 12,26.5,84.62,4.75,6.4
17.7,300.0,4,4,2024-10-21,Tin thường,Đang cập nhật tiến độ,Đang cập nhật,Trần Thị Liền,nhà bè,33.5,59.0,5.2,17.7
37.5,400.0,4,4,2024-10-22,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thị Nghỉ,gò vấp,86.0,93.75,6.5,27.5
17.5,100.0,6,4,2024-10-23,Tin thường,Đang mở bán,Đang cập nhật,Trần Thị Nghỉ,gò vấp,86.0,175.0,6.5,27.5
3.29,54.0,2,2,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thị Năm,quận 12,49.6,60.93,4.75,6.494999999999999
9.7,82.0,3,4,2024-10-18,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thị Năm,quận 12,49.6,118.29,4.75,6.494999999999999
0.88,107.0,4,4,2024-10-29,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thị Tuồng,củ chi,8.9908,8.22,1.15,0.88
30.0,340.0,6,7,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thị Điệu,quận 9,55.9,88.24,7.5,30.0
2.39,60.0,2,2,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thủ Độ,tân phú,90.7,39.83,7.4,4.085
5.78,40.0,3,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Thủ Độ,tân phú,90.7,144.5,7.4,4.085
12.0,65.0,4,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Triệu Luật,tân bình,95.5,184.62,10.25,12.0
3.1,68.0,2,2,2024-10-26,Tin thường,Đã bàn giao,Công ty CP Đầu tư Nam Long,Trần Trọng Cung,quận 7,72.9,45.59,9.0,15.0
14.0,120.0,4,5,2024-10-26,Tin thường,Đang cập nhật tiến độ,Công ty CP Đầu tư Nam Long,Trần Trọng Cung,quận 7,72.9,116.67,9.0,15.0
40.0,264.0,5,5,2024-10-22,Tin thường,Đang cập nhật tiến độ,Công ty CP Đầu tư Nam Long,Trần Trọng Cung,quận 7,72.9,151.52,9.0,15.0
35.0,288.0,5,6,2024-10-25,Tin VIP Bạc,Đang cập nhật tiến độ,Công ty CP Đầu tư Nam Long,Trần Trọng Cung,quận 7,72.9,121.53,9.0,15.0
15.0,120.0,6,6,2024-10-25,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Trần Trọng Cung,quận 7,72.9,125.0,9.0,15.0
7.5,80.0,4,4,2024-10-17,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Trọng Cung,quận 7,72.9,93.75,9.0,15.0
3.18,110.0,3,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Trọng Cung,quận 7,72.9,28.91,9.0,15.0
24.8,203.0,7,6,2024-10-27,Tin thường,Đang cập nhật tiến độ,Công ty CP Đầu tư Nam Long,Trần Trọng Cung,quận 7,72.9,122.17,9.0,15.0
8.5,60.0,2,2,2024-10-27,Tin thường,Đang cập nhật tiến độ,Công ty CP Đầu tư Nam Long,Trần Trọng Cung,quận 7,72.9,141.67,9.0,15.0
35.0,288.0,8,9,2024-10-25,Tin thường,Đang cập nhật tiến độ,Công ty CP Đầu tư Nam Long,Trần Trọng Cung,quận 7,72.9,121.53,9.0,15.0
14.3,120.0,3,4,2024-10-25,Tin thường,Đang cập nhật tiến độ,Công ty CP Đầu tư Nam Long,Trần Trọng Cung,quận 7,72.9,119.17,9.0,15.0
23.0,197.5,6,6,2024-10-07,Tin thường,Đang cập nhật tiến độ,Công ty CP Đầu tư Nam Long,Trần Trọng Cung,quận 7,72.9,116.46,9.0,15.0
22.0,125.0,4,4,2024-10-24,Tin thường,Đang cập nhật tiến độ,Công ty CP Đầu tư Nam Long,Trần Trọng Cung,quận 7,72.9,176.0,9.0,15.0
7.9,95.0,3,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Trọng Cung,quận 7,72.9,83.16,9.0,15.0
16.0,125.0,5,6,2024-10-23,Tin thường,Đang cập nhật tiến độ,Công ty CP Đầu tư Nam Long,Trần Trọng Cung,quận 7,72.9,128.0,9.0,15.0
3.68,61.3,5,6,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Tuấn Khải,quận 5,137.4,60.03,12.425,3.685
4.06,78.0,4,4,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Tuấn Khải,quận 5,137.4,52.05,12.425,3.685
3.4,68.0,3,4,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Tuấn Khải,quận 5,137.4,50.0,12.425,3.685
3.69,80.0,4,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Tuấn Khải,quận 5,137.4,46.12,12.425,3.685
9.59,70.0,7,5,2024-10-22,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Tấn,tân phú,68.9,137.0,7.4,8.5
8.5,66.0,2,2,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Tấn,tân phú,68.9,128.79,7.4,8.5
3.1,27.0,2,2,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Tấn,tân phú,68.9,114.81,7.4,8.5
1.5,78.0,3,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Tử Bình,củ chi,13.1,19.23,1.15,1.5
0.49,101.0,4,4,2024-10-22,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Chẩm,củ chi,11.0,4.85,1.15,0.885
1.28,114.0,4,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Chẩm,củ chi,11.0,11.23,1.15,0.885
4.95,32.0,2,2,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Dư,tân bình,100.5,154.69,10.25,13.25
13.0,110.0,3,2,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Dư,tân bình,100.5,118.18,10.25,13.25
15.5,110.0,3,3,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Dư,tân bình,100.5,140.91,10.25,13.25
13.5,130.0,7,6,2024-10-20,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Dư,tân bình,100.5,103.85,10.25,13.25
17.0,200.0,4,4,2024-10-25,Tin VIP Bạc,Đang cập nhật tiến độ,Công ty Cổ phần Gamuda Land Việt Nam,Trần Văn Giàu,bình chánh,34.6,85.0,4.5,11.25
6.8,80.0,3,4,2024-10-26,Tin VIP Bạc,Đang cập nhật tiến độ,Công ty Cổ phần Gamuda Land Việt Nam,Trần Văn Giàu,bình chánh,34.6,85.0,4.5,11.25
15.5,400.0,8,9,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Giàu,bình chánh,34.6,38.75,4.5,11.25
7.0,90.0,5,5,2024-10-28,Tin thường,Đang cập nhật tiến độ,Công ty Cổ phần Gamuda Land Việt Nam,Trần Văn Giàu,bình chánh,34.6,77.78,4.5,11.25
2.35,40.0,2,2,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Giàu,bình tân,67.65,58.75,5.225,2.35
5.4,50.2,3,4,2024-10-21,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Khánh,quận 7,59.6,107.57,9.0,5.4
7.61,140.0,3,3,2024-10-17,Tin VIP Bạc,Đã bàn giao,Công ty TNHH Gotec Việt Nam,Trần Văn Kiểu,quận 6,90.7,54.36,8.2,9.805
12.5,80.0,6,5,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Kiểu,quận 6,90.7,156.25,8.2,9.805
5.79,80.0,6,5,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Kiểu,quận 6,90.7,72.38,8.2,9.805
12.0,72.0,4,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Kiểu,quận 6,90.7,166.67,8.2,9.805
0.89,100.0,4,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Mười,hóc môn,19.6,8.9,2.6,0.89
13.7,99.0,7,7,2024-10-17,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Quang,tân bình,99.2,138.38,10.25,8.1
10.0,96.0,5,6,2024-10-22,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Trần Văn Quang,tân bình,99.2,104.17,10.25,8.1
1.97,32.0,3,3,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Quang,tân bình,99.2,61.56,10.25,8.1
6.2,44.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Quang,tân bình,99.2,140.91,10.25,8.1
4.6,46.0,2,2,2024-10-21,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Quang,tân bình,99.2,100.0,10.25,8.1
12.5,80.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Quang,tân bình,99.2,156.25,10.25,8.1
8.8,121.0,4,4,2024-10-23,Tin thường,Đã bàn giao,Công ty TNHH Phát Triển Phú Mỹ Hưng,Trần Văn Trà,quận 7,145.8,72.73,9.0,8.8
36.0,290.0,6,4,2024-10-24,Tin thường,Đang cập nhật tiến độ,Công ty TNHH Phát Triển Phú Mỹ Hưng,Trần Văn Trà,tân phú,74.3545,124.14,7.4,27.15
18.3,128.0,3,2,2024-10-20,Tin thường,Đang cập nhật tiến độ,Công ty TNHH Phát Triển Phú Mỹ Hưng,Trần Văn Trà,tân phú,74.3545,142.97,7.4,27.15
4.2,56.0,3,3,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Đang,quận 3,153.9,75.0,15.5,4.2
5.9,38.0,3,2,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Đang,quận 3,153.9,155.26,15.5,4.2
5.9,38.0,3,4,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Đang,quận 3,153.9,155.26,15.5,4.2
6.0,124.0,3,2,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Đang,quận 3,153.9,48.39,15.5,4.2
3.29,60.5,2,3,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Đang,quận 3,153.9,54.38,15.5,4.2
2.52,42.0,3,3,2024-10-28,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Đang,quận 3,153.9,60.0,15.5,4.2
2.54,17.8,1,2,2024-10-30,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Đang,quận 3,153.9,142.7,15.5,4.2
9.3,72.0,3,2,2024-10-23,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Trần Văn Ơn,tân phú,77.0,129.17,7.4,9.3
9.3,72.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Văn Ơn,tân phú,77.0,129.17,7.4,9.3
5.78,63.0,4,4,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,91.75,9.0,4.7
4.1,27.0,2,2,2024-10-25,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,151.85,9.0,4.7
10.0,102.0,3,3,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,98.04,9.0,4.7
10.0,105.0,3,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,95.24,9.0,4.7
1.8,13.1,2,2,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,137.4,9.0,4.7
6.8,100.0,5,4,2024-10-24,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,68.0,9.0,4.7
4.7,100.0,3,2,2024-10-19,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,47.0,9.0,4.7
6.7,36.0,2,2,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,186.11,9.0,4.7
4.48,84.6,8,8,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,52.96,9.0,4.7
3.85,44.0,3,2,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,87.5,9.0,4.7
6.39,63.0,4,3,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,101.43,9.0,4.7
9.5,62.1,6,4,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,152.98,9.0,4.7
4.35,45.0,2,2,2024-10-21,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,96.67,9.0,4.7
4.9,63.0,2,2,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,77.78,9.0,4.7
3.7,25.0,2,2,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,148.0,9.0,4.7
5.8,59.0,4,4,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,98.31,9.0,4.7
3.8,44.0,2,2,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,86.36,9.0,4.7
5.8,55.0,3,3,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,105.45,9.0,4.7
4.4,56.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,78.57,9.0,4.7
12.8,72.0,4,5,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,177.78,9.0,4.7
12.8,74.0,4,5,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,172.97,9.0,4.7
3.65,40.0,2,2,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,91.25,9.0,4.7
4.55,72.0,4,4,2024-10-24,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,63.19,9.0,4.7
12.0,136.0,9,8,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,88.24,9.0,4.7
2.5,34.0,2,2,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,73.53,9.0,4.7
3.8,24.0,2,3,2024-10-29,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,158.33,9.0,4.7
2.9,34.0,2,1,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Xuân Soạn,quận 7,81.0,85.29,9.0,4.7
56.0,262.0,12,12,2024-10-21,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Trần Đình Xu,quận 1,141.7,213.74,24.0,7.2
12.5,48.3,2,2,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Đình Xu,quận 1,141.7,258.8,24.0,7.2
2.89,40.0,3,2,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Đình Xu,quận 1,141.7,72.25,24.0,7.2
5.7,30.0,3,3,2024-10-25,Tin VIP Bạc,Đã bàn giao,cá nhân/môi giới,Trần Đình Xu,quận 1,141.7,190.0,24.0,7.2
33.0,100.0,5,5,2024-10-22,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Đình Xu,quận 1,141.7,330.0,24.0,7.2
12.3,61.53,5,3,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Đình Xu,quận 1,141.7,199.9,24.0,7.2
3.25,55.0,4,5,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Đình Xu,quận 1,141.7,59.09,24.0,7.2
5.75,30.0,4,4,2024-10-23,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Đình Xu,quận 1,141.7,191.67,24.0,7.2
7.2,57.0,2,3,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Đình Xu,quận 1,141.7,126.32,24.0,7.2
0.99,120.0,4,4,2024-10-27,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Đại Nghĩa,bình chánh,42.15,8.25,4.5,1.1949999999999998
1.4,80.0,5,3,2024-10-26,Tin thường,Đã bàn giao,cá nhân/môi giới,Trần Đại Nghĩa,bình chánh,42.15,17.5,4.5,1.1949999999999998
9.2,90.0,4,3,2024-10-16,Tin thường,Đã bàn giao,cá nhân/môi giới,Trịnh Hoài Đức,quận 9,55.9,102.22,7.5,8.85
8.5,111.0,8,8,2024-10-25,Tin thường,Đã bàn giao,cá nhân/môi giới,Trịnh Hoài Đức,quận 9,55.9,76.58,7.5,8.85
0.91,100.0,3,2,2024-10-27,Tin thường,đang cập nhật,Đang cập nhật,Trịnh Như Khuê,bình chánh,23.0,9.1,4.5,2.405
